Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare
1,1,0.6638610320657843,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,0,0,0,1,0
3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,0,1,0,1,0,0
1,1,1.2018099353148226,0.4327933656785018,0.7676298785983874,2.0316232164746784,0.6792945838081278,0,0,1,0,0,1,0
3,0,-1.0268355210026217,0.4327933656785018,3.250236854392083,0.5045492047901105,1.9195639980971482,0,0,1,0,1,0,0
3,0,-0.719436147717457,0.4327933656785018,-0.4736736092984604,-0.7875775669667633,0.059159876663617626,0,0,1,0,1,0,0
2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4395093912099495,-0.5609748304808925,1,0,0,0,1,0,0
3,1,0.8944105620296577,-0.47454519624983954,5.73284383018578,0.7640737218017698,2.5396987052416584,0,0,1,0,0,1,0
2,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-2.025883484179407,2.2474704895351842,0.7676298785983874,-0.14517805662260871,1.9195639980971482,0,0,1,1,0,0,0
2,0,-2.025883484179407,0.4327933656785018,0.7676298785983874,0.0954164367952591,0.6792945838081278,0,0,1,0,0,0,0
2,0,1.893458525206443,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,0,1,0,0,0,1
3,0,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.7875775669667633,0.6792945838081278,0,0,1,0,1,0,0
3,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.8085447053576159,-0.5609748304808925,1,0,1,0,1,0,0
1,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0,1,0,1,0,0
3,1,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.7505333427314803,-0.5609748304808925,1,0,1,0,0,1,0
3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,2.2474704895351842,0.7676298785983874,0.06936383916282275,1.9195639980971482,0,0,1,0,0,0,0
3,0,-2.224156079948338,-0.47454519624983954,0.7676298785983874,-0.7586720315849659,0.059159876663617626,0,0,0,0,0,0,0
3,1,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,0,1,1,0,0,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,1.3655599553464393,-0.5609748304808925,1,0,1,0,1,0,0
3,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,0.4327933656785018,0.7676298785983874,-0.42994423348178334,0.6792945838081278,0,0,0,0,0,0,0
3,0,-1.1036853643239128,0.4327933656785018,0.7676298785983874,-0.8215685615901446,0.6792945838081278,0,0,0,0,1,0,0
2,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,0,1,0,1,0,0
1,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,0,0,0,1,0,0
1,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,0.7854463290850829,-0.5609748304808925,1,0,0,0,1,0,0
3,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,0,1,1,0,0,0
1,0,1.5860591519212783,1.340131927606843,-0.4736736092984604,2.0316232164746784,0.6792945838081278,0,0,1,0,0,0,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,1,0,0,1,0,0
3,0,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,0,0,0,1,0,0
3,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,0,1,0,1,0,0
2,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,1,0,1,0,0,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.2908231319569791,-0.5609748304808925,1,0,1,0,1,0,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.2761676298198501,-0.5609748304808925,1,0,0,0,1,0,0
1,0,1.432359465278696,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,0,0,1,0,0
3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,0,1,0,1,0,0
1,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,0.2908231319569791,-0.5609748304808925,1,0,1,0,1,0,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.09175256126097689,-0.5609748304808925,1,0,1,0,1,0,0
1,0,0.6638610320657843,-0.47454519624983954,0.7676298785983874,2.0316232164746784,0.059159876663617626,0,0,1,0,1,0,0
3,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,0,1,0,1,0,0
2,0,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.25875819818535845,0.6792945838081278,0,0,1,0,0,0,0
1,1,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,0,0,0,1,0
1,0,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,0,0,1,0,0
3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,0.005040840282963516,0.059159876663617626,0,1,0,0,1,0,0
3,0,-2.1027333275006983,2.2474704895351842,0.7676298785983874,-0.14517805662260871,1.9195639980971482,0,0,1,0,0,0,0
1,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,0,0,0,1,0,0
3,0,3.430455391632267,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,0,1,0,1,0,0
2,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.06621247948648194,-0.47454519624983954,-0.4736736092984604,-0.3882151337299979,-0.5609748304808925,1,0,1,0,1,0,0
1,0,2.0471582118490255,-0.47454519624983954,-0.4736736092984604,0.32481412658036024,-0.5609748304808925,1,0,0,0,1,0,0
3,0,-0.2583370877897099,0.4327933656785018,-0.4736736092984604,-0.7910362654711258,0.059159876663617626,0,0,1,0,1,0,0
3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,0,0,0,1,0,0
1,0,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,0.33967480574740916,-0.5609748304808925,1,0,0,0,1,0,0
1,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,0,0,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.417526138004256,-0.5609748304808925,1,1,0,0,1,0,0
3,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-2.1795831708219895,3.1548090514635256,0.7676298785983874,0.7640737218017698,2.5396987052416584,0,0,1,0,0,0,0
2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7971427246949295,-0.5609748304808925,1,1,0,0,1,0,0
2,0,-2.204943619118015,0.4327933656785018,0.7676298785983874,-0.466377811794686,0.6792945838081278,0,0,1,0,0,0,0
3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.417526138004256,0.059159876663617626,0,1,0,0,1,0,0
3,1,-2.1027333275006983,-0.47454519624983954,0.7676298785983874,-0.5744621400560124,0.059159876663617626,0,0,1,1,0,0,0
3,1,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.6939435638126461,-0.5609748304808925,1,0,1,1,0,0,0
1,1,1.6629089952425695,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,1,0,0,1,0
2,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,0.1794803970538311,0.059159876663617626,0,0,0,0,1,0,0
3,0,1.5092093085999871,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.710636180746836,-0.5609748304808925,1,0,1,0,1,0,0
3,1,0.12591212881674602,0.4327933656785018,0.7676298785983874,-0.17204647720734526,0.6792945838081278,0,0,1,0,0,1,0
3,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,0,1,1,0,0,0
3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-0.8731358343600393,-0.47454519624983954,0.7676298785983874,-0.46861521845428766,0.059159876663617626,0,0,0,1,0,0,0
2,1,1.1249600919935314,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,0,1,0,0,1,0
1,1,1.3555096219574048,0.4327933656785018,0.7676298785983874,1.3926335529610958,0.6792945838081278,0,0,1,0,0,1,0
2,0,0.5485862670838475,-0.47454519624983954,2.0089333664952354,0.0954164367952591,0.6792945838081278,0,0,1,0,1,0,0
2,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,1,0,0
2,1,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,0,1,1,0,0,0
3,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.710636180746836,-0.5609748304808925,1,0,1,0,1,0,0
1,0,3.1999058616683933,-0.47454519624983954,-0.4736736092984604,1.2436359479002839,-0.5609748304808925,1,0,0,0,1,0,0
1,1,1.7397588385638607,0.4327933656785018,0.7676298785983874,2.0316232164746784,0.6792945838081278,0,0,1,0,0,1,0
3,1,1.0481102486722402,0.4327933656785018,6.974147318082627,1.1164164190152461,3.779968119530679,0,0,1,0,0,1,0
3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.03892566612842342,0.6792945838081278,0,1,0,1,0,0,0
1,1,-0.10463740114712752,-0.47454519624983954,0.7676298785983874,1.5121149767177293,0.059159876663617626,0,0,1,0,0,1,0
3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.7875775669667633,0.059159876663617626,0,0,1,1,0,0,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,0,1,0,1,0,0
1,1,0.12591212881674602,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0,1,1,0,0,0
3,0,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,0,1,0,1,0,0
1,1,1.5092093085999871,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,0,0,0,1,0
2,1,-0.5657364610748746,0.4327933656785018,2.0089333664952354,0.8564864331111263,1.299429290952638,0,0,0,0,0,1,0
3,1,-1.949033640858116,-0.47454519624983954,2.0089333664952354,-0.09876896652170025,0.6792945838081278,0,0,1,1,0,0,0
3,1,-0.027787557825836348,-0.47454519624983954,2.0089333664952354,-0.42994423348178334,0.6792945838081278,0,0,0,0,0,1,0
2,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,1,0,0
1,1,1.432359465278696,-0.47454519624983954,-0.4736736092984604,0.09195773829089673,-0.5609748304808925,1,0,1,0,0,1,0
2,1,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,-0.14884193215689093,0.059159876663617626,0,0,1,0,0,1,0
1,1,1.893458525206443,0.4327933656785018,-0.4736736092984604,1.7270623413956212,0.059159876663617626,0,0,0,0,0,1,0
2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4975207538360851,-0.5609748304808925,1,0,0,0,1,0,0
2,1,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,0,1,0,0,1,0
1,1,-0.5657364610748746,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,1,0,0,1,0
1,0,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,0.21754562127133412,-0.5609748304808925,1,0,1,0,1,0,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.1794803970538311,-0.5609748304808925,1,0,0,0,1,0,0
3,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.5609748304808925,1,0,1,0,1,0,0
3,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,0,0,0,1,0,0
2,0,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.14884193215689093,0.059159876663617626,0,0,1,0,1,0,0
3,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,6.784163299176891,2.0089333664952354,2.0316232164746784,5.64037224096421,0,0,1,0,1,0,0
3,0,0.8175607187083667,0.4327933656785018,4.491540342288931,0.18823461699707605,2.5396987052416584,0,0,1,0,1,0,0
3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,1,0,1,0,0,0
2,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.7240703910392043,-0.5609748304808925,1,0,1,0,1,0,0
1,0,-0.1814872444684187,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0,0,0,1,0,0
2,1,0.24118689379868277,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,1,0,0,0
1,1,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,0.1794803970538311,-0.5609748304808925,1,0,0,0,0,1,0
2,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.4397145682398693,-0.5609748304808925,1,0,0,0,1,0,0
3,0,0.35646165878061953,0.4327933656785018,0.7676298785983874,-0.471262979173729,0.6792945838081278,0,0,1,0,1,0,0
2,0,0.20276197213803718,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,0,1,0,1,0,0
1,0,-1.949033640858116,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0,1,0,0,0,0
3,1,-2.1027333275006983,3.1548090514635256,2.0089333664952354,0.35310901603977735,3.1598334123861687,0,0,1,1,0,0,0
2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,0,1,0,1,0,0
2,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,0,1,0,1,0,0
2,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,0,1,0,1,0,0
2,0,1.893458525206443,-0.47454519624983954,-0.4736736092984604,-0.490803648689901,-0.5609748304808925,1,0,1,0,0,0,1
3,1,0.27961181545932834,2.2474704895351842,-0.4736736092984604,-0.4004280521776055,1.299429290952638,0,0,1,0,0,1,0
2,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,1,0,0
2,0,-0.7962859910387481,0.4327933656785018,0.7676298785983874,0.6205719300423816,0.6792945838081278,0,0,1,0,1,0,0
3,0,2.738806801740646,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,1,0,0,1,0,0
3,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.19932036668454228,0.059159876663617626,0,0,1,0,1,0,0
2,1,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,0,1,0
2,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.612932833165976,-0.5609748304808925,1,0,1,0,1,0,0
2,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,0,1,0,1,0,0
1,0,1.893458525206443,-0.47454519624983954,0.7676298785983874,2.0316232164746784,0.059159876663617626,0,0,1,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,0,0,0,1,0,0
1,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,1.3655599553464393,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-1.4110847376090776,4.0621476133918675,2.0089333664952354,1.1164164190152461,3.779968119530679,0,0,1,0,0,0,0
2,0,-0.6425863043961658,1.340131927606843,-0.4736736092984604,2.0316232164746784,0.6792945838081278,0,0,1,0,1,0,0
2,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,0,1,0,1,0,0
3,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,0.005040840282963516,-0.5609748304808925,1,0,1,0,1,0,0
3,1,0.7407108753870755,-0.47454519624983954,5.73284383018578,0.24807791739035287,2.5396987052416584,0,1,0,0,0,1,0
3,0,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.4150835543147344,0.059159876663617626,0,0,1,0,1,0,0
1,1,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,0,0,0,1,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-1.4110847376090776,3.1548090514635256,2.0089333664952354,0.35310901603977735,3.1598334123861687,0,0,1,1,0,0,0
3,1,1.3555096219574048,0.4327933656785018,-0.4736736092984604,-0.466377811794686,0.059159876663617626,0,0,1,0,0,1,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.5609748304808925,1,0,1,0,1,0,0
3,1,0.6638610320657843,0.4327933656785018,5.73284383018578,0.35860482934120075,3.1598334123861687,0,0,1,0,0,1,0
2,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5714089104441106,-0.5609748304808925,1,1,0,1,0,0,0
1,1,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,0.2908231319569791,-0.5609748304808925,1,0,1,1,0,0,0
1,1,1.432359465278696,0.4327933656785018,-0.4736736092984604,0.7597992003451073,0.059159876663617626,0,0,0,0,0,0,1
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7967372558024689,-0.5609748304808925,1,1,0,0,1,0,0
1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,0,0,0,1,0
1,0,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,0,1,0,1,0,0
3,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-1.6416342675729512,2.2474704895351842,0.7676298785983874,-0.14517805662260871,1.9195639980971482,0,0,1,1,0,0,0
3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.25692626041821726,-0.5609748304808925,1,0,0,0,1,0,0
2,0,-0.41203677443229225,1.340131927606843,-0.4736736092984604,2.0316232164746784,0.6792945838081278,0,0,1,0,1,0,0
3,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,0,0,0,1,0,0
2,1,-1.949033640858116,0.4327933656785018,0.7676298785983874,-0.051138584576030925,0.6792945838081278,0,0,1,1,0,0,0
1,0,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0,1,0,1,0,0
1,1,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,0,0,1,0,0,0
1,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,0.3152489688521941,-0.5609748304808925,1,0,0,0,0,0,1
3,0,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-1.1421102859845584,0.4327933656785018,-0.4736736092984604,-0.46861521845428766,0.059159876663617626,0,0,0,1,0,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.8303227815333896,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,-0.46861521845428766,0.059159876663617626,0,0,0,0,1,0,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-1.6416342675729512,3.1548090514635256,0.7676298785983874,0.24807791739035287,2.5396987052416584,0,1,0,0,0,0,0
2,0,0.9712604053509489,0.4327933656785018,-0.4736736092984604,0.1442681105856891,0.059159876663617626,0,0,1,0,1,0,0
1,1,0.8175607187083667,0.4327933656785018,0.7676298785983874,2.0316232164746784,0.6792945838081278,0,0,0,0,0,1,0
3,1,-1.8721837975368247,3.1548090514635256,2.0089333664952354,0.35860482934120075,3.1598334123861687,0,0,1,1,0,0,0
3,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,1,0,1,0,0,0
3,0,-1.949033640858116,3.1548090514635256,0.7676298785983874,0.24807791739035287,2.5396987052416584,0,1,0,0,0,0,0
2,0,-2.192647644186609,0.4327933656785018,0.7676298785983874,-0.25875819818535845,0.6792945838081278,0,0,1,0,0,0,0
2,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,0,1,0,0,1,0
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.9787097406718207,-0.5609748304808925,1,0,0,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,0,0,0,1,0,0
1,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.32481412658036024,-0.5609748304808925,1,0,0,0,1,0,0
3,0,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.7491068738567996,-0.5609748304808925,1,0,0,0,1,0,0
3,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,0,1,0,1,0,0
3,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.8266589059991073,-0.5609748304808925,1,0,1,0,1,0,0
3,1,-1.7953339542155335,3.1548090514635256,2.0089333664952354,0.35310901603977735,3.1598334123861687,0,0,1,1,0,0,0
3,1,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.789814973626365,-0.5609748304808925,1,1,0,1,0,0,0
3,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.6937432719501053,-0.5609748304808925,1,0,1,0,1,0,0
2,1,-1.7184841108942424,-0.47454519624983954,2.0089333664952354,0.1076293552428666,0.6792945838081278,0,0,1,1,0,0,0
3,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-0.2583370877897099,0.4327933656785018,-0.4736736092984604,-0.46861521845428766,0.059159876663617626,0,0,0,0,1,0,0
3,1,1.2018099353148226,-0.47454519624983954,0.7676298785983874,-0.46861521845428766,0.059159876663617626,0,0,0,0,0,1,0
3,0,0.27961181545932834,0.4327933656785018,0.7676298785983874,-0.17204647720734526,0.6792945838081278,0,0,1,0,1,0,0
2,0,-2.1027333275006983,0.4327933656785018,0.7676298785983874,0.0954164367952591,0.6792945838081278,0,0,1,0,0,0,0
1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,0,0,0,0,1,0
3,1,-0.2583370877897099,0.4327933656785018,-0.4736736092984604,-0.3882151337299979,0.059159876663617626,0,0,1,0,0,1,0
3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,1.5851873103734548,-0.5609748304808925,1,0,1,0,1,0,0
1,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,0,1,1,0,0,0
3,1,-0.10463740114712752,0.4327933656785018,0.7676298785983874,-0.471262979173729,0.6792945838081278,0,0,1,0,0,1,0
3,0,0.7407108753870755,0.4327933656785018,5.73284383018578,0.35310901603977735,3.1598334123861687,0,0,1,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.710636180746836,-0.5609748304808925,1,0,1,0,1,0,0
1,0,0.5870111887444931,-0.47454519624983954,0.7676298785983874,0.2761676298198501,0.059159876663617626,0,0,0,0,1,0,0
3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,0,1,0,1,0,0
3,0,-1.949033640858116,3.1548090514635256,2.0089333664952354,0.35310901603977735,3.1598334123861687,0,0,1,0,0,0,0
